Gene_acc,Gene_id,146P1,146P2,146P3,146M1,146M2,146M3,Desc
3991,Tb927.6.5040:mRNA-p1,1567210.375,1663651,1727625.875,5147494,5078210,5038938.5,"ribosomal protein L15, putative"
3992,Tb927.6.5050:mRNA-p1,2861564,3335683.75,3582364.25,2145889.75,2083685.375,1867093.375,"V-type ATPase, C subunit, putative"
3993,Tb927.6.5070:mRNA-p1,3692151.75,3529050.75,3229068.75,3711835.75,3051748.25,3827088.75,"hypothetical protein, conserved"
3994,Tb927.6.5080:mRNA-p1,3627654,3715864,3679983.25,1865412.125,2494701.5,2028643.25,"Protein of unknown function (DUF3808), putative"
3995,Tb927.6.5090:mRNA-p1,205061,133824.5469,266190.25,175614.2813,121093.2734,296410.4688,"hypothetical protein, conserved"
3996,Tb927.6.5110:mRNA-p1,277510.9375,283317.125,311325.9688,275293.3438,312562.9375,264891.125,"damage-specific DNA binding protein, putative"
3997,Tb927.6.5120:mRNA-p1;Tb927.6.5130:mRNA-p1,7924364,6272192.5,6813951.5,11910554,11979665,10598259,"60S acidic ribosomal protein P2, putative"
3998,Tb927.6.5150:mRNA-p1,118980.4609,152283.6406,128987.4609,116522.6953,106211.7578,133520.7344,"hypothetical protein, conserved"
3999,Tb927.6.5160:pseudogenic_transcript-p1,352994.7813,391590.6563,477342.7188,368897.9688,379938.6875,416056.875,"retrotransposon hot spot protein 3 (RHS3), point mutation"
4000,Tb927.6.560:mRNA-p1,5696922.5,5627215,5099464,1946067,1613299.625,1819674.75,cysteine peptidase C (CPC)
4001,Tb927.6.570:mRNA-p1,344845.75,341011.4375,317776.0313,497273.375,408242.1875,369564.4063,conserved protein
4002,Tb927.6.580:mRNA-p1,93055.22656,78038.63281,29402.78711,141779.5781,9471.485352,193160.4688,"hypothetical protein, conserved"
4003,Tb927.6.590:mRNA-p1,1138723.625,1228032.625,1002191,853317.3125,1052874.25,744304.875,"hypothetical protein, conserved"
4004,Tb927.6.600:mRNA-p1,1284479,1184696,1394010.75,1383765,1746263.875,1267438.125,ccr4-not transcription complex subunit
4005,Tb927.6.610:mRNA-p1,83274.39063,66345.35938,40717.20313,49281.68359,25995.29883,43235.69531,kinetoplast ribosomal PPR-repeat containing protein 18
4006,Tb927.6.620:mRNA-p1,462189.5938,437450.0313,452355,653300.875,621510.3125,622898.6875,"hypothetical protein, conserved"
4007,Tb927.6.630:mRNA-p1,358750.8438,319015.3125,378662.75,430387.75,297229.8438,455424.7188,"hypothetical protein, conserved"
4008,Tb927.6.640:mRNA-p1,1196492.5,1164542.75,1395110,1082977.25,1102167.625,885010.5,ApaH-like phosphatase ALPH1
4010,Tb927.6.670:mRNA-p1,488927.5625,490329.625,477074.5,440288.125,444605.1563,472025.25,exosome complex component RRP45
4011,Tb927.6.700:mRNA-p1,5255034.5,13894702,12605487,9950959,11481655,11247906,"alanyl-tRNA synthetase, putative"
4012,Tb927.6.710:mRNA-p1,681444.25,584084.375,660098.125,426511.9375,402290.3438,390633.625,"dephospho-CoA kinase, putative"
4013,Tb927.6.720:mRNA-p1,9577853,9606475,8712269,17083472,18302748,17005708,"40S ribosomal protein L14, putative"
4014,Tb927.6.730:mRNA-p1,165482.5625,161273.375,147949.0781,80823.77344,136452.5938,117791.0078,"hypothetical protein, conserved"
4015,Tb927.6.740:mRNA-p1,243287,241098.2969,212979.3906,221588.2813,208656.125,218055.6875,"ATP-dependent DEAH-box RNA helicase, putative"
4016,Tb927.6.750:mRNA-p1,150015.9688,181058.5313,181603.7031,199820.1094,213910.8125,167398.6406,"kinetoplastid-specific phospho-protein phosphatase, putative"
4017,Tb927.6.815:mRNA-p1,463970.9375,488325.5,477928.3438,557994.25,577648.5625,564799.25,hypothetical protein
4018,Tb927.6.820:mRNA-p1,183718.5469,218327.4375,290807.1875,119178.9531,132829.6094,111157.3516,Pumilio homology domain family member 4
4019,Tb927.6.840:mRNA-p1,1515634.5,1527882.75,1745261.625,1788197.125,1922007.75,1664252.5,"hypothetical protein, conserved"
4020,Tb927.6.850:mRNA-p1,597264.125,666844.3125,844794.75,773179.8125,1137210.5,772844.5,ccr4-not transcription complex subunit 2
4021,Tb927.6.890:mRNA-p1,360570.9063,335138.1875,327723.3125,239496.7344,265771.5,198836.4688,"hypothetical protein, conserved"
4022,Tb927.6.930:mRNA-p1,441832.7188,439789.75,484397.2188,443541.9375,499067.625,411077.6563,metacaspase MCA3
4023,Tb927.6.940:mRNA-p1,372206.1875,421250.8125,488074.75,305523.25,253692.0938,304791.9375,metacaspase MCA2
4024,Tb927.6.950:mRNA-p1,1434654.5,1909484.875,1952985.625,2797543.25,2841758,2973359.25,"cysteinyl-tRNA synthetase, putative"
4025,Tb927.7.1000:mRNA-p1,168459.125,152365.5313,92371.89063,109280.5703,146116.7188,117600.2734,ATP-dependent DNA helicase-like PIF8
4027,Tb927.7.1040:mRNA-p1;Tb927.7.1050:mRNA-p1,9209031,9388495,8959310,17505340,20716826,20175630,"40S ribosomal protein S16, putative"
4028,Tb927.7.1060:mRNA-p1,967194.375,1003318.125,967872.5,1247899.25,1282082.625,1170228.875,ISWI complex protein
4029,Tb927.7.1070:mRNA-p1,58825.87109,76340.19531,74039.4375,72534.89063,101703.3984,52371.04688,KREX1
4030,Tb927.7.1080:mRNA-p1,262137.6719,286440.125,303571.125,207353.5469,186265.3281,204800.875,"hypothetical protein, conserved"
4032,Tb927.7.1100:mRNA-p1,868171.3125,810823.3125,796060.875,889056.625,854735.5625,900451.4375,"hypothetical protein, conserved"
4033,Tb927.7.1110:mRNA-p1,2034634.875,2337218,3485739,4342978,5593602,3863785.75,"asparagine synthetase a, putative"
4034,Tb927.7.1120:mRNA-p1,5254128,5006980,3531107.75,3476811.5,2282880.75,3129570.75,"trypanothione/tryparedoxin dependent peroxidase 1, cytosolic"
4035,Tb927.7.1130:mRNA-p1,2681504.25,2722712.25,2695660,2273281.25,2142896,2409989.25,trypanothione/tryparedoxin dependent peroxidase 2
4037,Tb927.7.1170:mRNA-p1,1266966.25,1351793.25,1620710.875,1337186.375,1216990.125,1076607.875,RNA-binding protein Y14
4038,Tb927.7.1180:mRNA-p1,27784.64258,119771.5469,165612.9688,109772.1875,130008.0313,118797,"RNA-binding protein, putative"
4039,Tb927.7.1190:mRNA-p1,286583.2188,279677.5938,252478.7031,232311.4844,199495.6094,237123.4063,"regulator of chromosome condensation, putative"
4040,Tb927.7.1200:mRNA-p1,439340.9063,485932.8125,448501.125,313755.6563,257548.4531,303527.5938,"Protein of unknown function (DUF525), putative"
4041,Tb927.7.1220:mRNA-p1,517115.1563,455204.5625,398911.8438,456433.125,410286.1875,323276.1875,"hypothetical protein, conserved"
4042,Tb927.7.1230:mRNA-p1,164641.6719,135284.5156,132035.4375,188773.3906,216980.8281,152841.0625,"hypothetical protein, conserved"
4043,Tb927.7.1240:mRNA-p1,391731.5625,368606.125,420974.4063,763063.5625,715260.6875,580919.75,Sphingosine kinase
4045,Tb927.7.1260:mRNA-p1;Tb927.7.1280:mRNA-p1,470446.3125,632097.5625,392900.125,403568.0938,297745.3438,220394.9531,"hypothetical protein, conserved"
4046,Tb927.7.1290:mRNA-p1,147871.2031,122182.3438,240150.3594,194355.7969,398797.8438,198929.0313,"Protein of unknown function (DUF2012), putative"
4047,Tb927.7.1300:mRNA-p1,5112435,4967875,4876049.5,5022474.5,5067086,5005259,"protein disulfide isomerase, putative"
4048,Tb927.7.1310:mRNA-p1,910589.1875,1001649.938,988944,1512085,1412210,1364673.625,"hypothetical protein, conserved"
4049,Tb927.7.1320:mRNA-p1;Tb927.7.1340:mRNA-p1,46348352,47982028,50563384,41130096,50180624,41935408,"10 kDa heat shock protein, putative"
4050,Tb927.7.1330:mRNA-p1,986716.0625,943698.875,1051662.125,1057012.25,1142807,1068039.625,"hypothetical protein, conserved"
4051,Tb927.7.1360:mRNA-p1,610732.5,633034.5,659407.75,663203.75,806867,791727.375,Paraflagellar rod (PFR) assembly factor 2
4053,Tb927.7.1380:mRNA-p1,346683.0625,389332.4375,178434.4063,105112.2266,279808.7188,174100.875,"hypothetical protein, conserved"
4054,Tb927.7.1390:mRNA-p1,605807.8125,475598.4375,498818.6563,638422.125,688435.0625,635612.875,"RNA-binding protein, putative"
4055,Tb927.7.1400:mRNA-p1,331242.875,332788.75,247954.1719,306857.125,408656.8438,241936.1719,Tripartite Attachment Complex Protein 60
4056,Tb927.7.1420:mRNA-p1,155208.875,213231.1719,195453.7969,356470.25,397924.5313,404169.3438,"hypothetical protein, conserved"
4057,Tb927.7.1430:mRNA-p1,1535770.75,1610226,1707267.125,2132979.25,2785772,2354916.25,"leucine-rich repeat protein (LRRP), putative"
4058,Tb927.7.1440:mRNA-p1,334879.5625,295317.8438,280904.1563,332151.0625,742243.375,264228.6563,non-canonical poly (A) polymerase
4060,Tb927.7.1460:mRNA-p1,242482,254424.8594,221853.7969,200868.5781,164736.875,203514.9219,"hypothetical protein, conserved"
4063,Tb927.7.1500:mRNA-p1,207589.2969,196760.1094,165215.4844,179781.2188,122415.0781,146811.3281,"Cytosolic Fe-S cluster assembly factor CFD1, putative"
4064,Tb927.7.1510:mRNA-p1,174225.4375,157357.625,143415.0156,133217.3906,294082.5,98513.96094,"pseudouridylate synthase I, putative"
4065,Tb927.7.1530:mRNA-p1,84716.08594,71182.03906,57648.30469,107087.4297,94084.1875,122124.9297,"2OG-Fe(II) oxygenase superfamily, putative"
4066,Tb927.7.1550:mRNA-p1,141245.2188,138681.5625,153774.3594,89339.4375,83420.5625,94003.22656,KRET2
4067,Tb927.7.1560:mRNA-p1,280184.5625,243705.9375,220778.4219,261405.7813,223684.7813,218334.9063,"TPR repeat, putative"
4069,Tb927.7.1580:mRNA-p1,600881.375,554003.875,627311.125,404987.875,459322.2813,419936.75,"Vps52 / Sac2 family, putative"
4070,Tb927.7.1600:mRNA-p1,320745,296877.0313,306380.5938,195454.3906,180385.375,203508.0938,"C-1-tetrahydrofolate synthase, cytoplasmic, putative"
4071,Tb927.7.1620:mRNA-p1,602538.625,569465.5625,581162.1875,494119,526604.8125,470598.0625,"Cleavage factor I 25 kDa subunit, putative"
4072,Tb927.7.1630:mRNA-p1,341665.1875,316322.125,448587.125,225180.6094,138395.2813,193127.6719,"hypothetical protein, conserved"
4073,Tb927.7.1640:mRNA-p1,14360842,8641850,96048.82031,5882079,66658.52344,129154.0938,Mitoribosomal LSU assembly factor 1
4074,Tb927.7.1650:mRNA-p1,230628.375,196415,107775.1719,144126.4375,77728.17188,139244.8594,"hypothetical protein, conserved"
4075,Tb927.7.1660:mRNA-p1,405530.9688,335454.1563,273261.8438,221522.625,331044.2188,139526.5469,"hypothetical protein, conserved"
4076,Tb927.7.1670:mRNA-p1,594467.875,567060.9375,565416.4375,614242.5625,576200,593248.625,Eukaryotic translation initiation factor 4E type 6
4077,Tb927.7.1680:mRNA-p1,359039.7188,284461.75,348888.4688,249874.2031,296242.875,213448.8125,"Uncharacterised conserved protein (DUF2305), putative"
4078,Tb927.7.1690:mRNA-p1,3072976.75,2913545.75,3460298.75,1955317.375,2213684,1901017.25,Silent information regulator 2 related protein 1
4079,Tb927.7.1710:mRNA-p1,224807.0781,215766.2813,222260.0781,304959.4688,307895.9688,290549.5313,"eukaryotic peptide chain release factor subunit 1, putative"
4080,Tb927.7.1730:mRNA-p1;Tb927.7.1740:mRNA-p1;Tb927.7.1750:mRNA-p1,8250224,8348466.5,9111361,20961868,15590870,20304218,"60S ribosomal protein L7, putative"
4081,Tb927.7.1760:mRNA-p1,96753.33594,160796.9375,199658.3906,223859.4844,407734.5938,387064.125,"hypothetical protein, conserved"
4082,Tb927.7.1770:mRNA-p1,2507909.75,1753008.25,1477391.875,1019285.875,1337369.125,748720.1875,Mini-chromosome maintenance complex-binding protein
4083,Tb927.7.1780:mRNA-p1,2144037.75,1694322.75,1823946.75,3786905,3723056.75,5261040.5,"Adenine phosphoribosyltransferase, putative"
4084,Tb927.7.1790:mRNA-p1,677859.125,668721.1875,617019.125,309145.8125,423342.7813,366039.1875,"Adenine phosphoribosyltransferase, putative"
4085,Tb927.7.180:mRNA-p1,4397667.5,4179871.5,4529331,1451935,1709710.875,1539875.125,"Trypanosomal VSG domain containing protein, putative"
4087,Tb927.7.1830:mRNA-p1;Tb927.7.1870:mRNA-p1,992916.25,923744.25,676266.125,1266617.625,782970.25,491159.5625,"hypothetical protein, conserved"
4088,Tb927.7.1840:mRNA-p1;Tb927.7.1880:mRNA-p1,238515.7031,158567.9688,172621.4063,114035.5,44870.125,119015.625,"zinc finger protein, putative"
4089,Tb927.7.1890:mRNA-p1,44716.10156,38814.57031,56064.79688,47376.10156,52179.86719,39222.625,"hypothetical protein, conserved"
4090,Tb927.7.190:mRNA-p1,4445875,4476396,4403730,2863542,2811341.25,2716686,"thimet oligopeptidase, putative"
4091,Tb927.7.1910:mRNA-p1,1469899.375,1451891.5,1440423,1420756.375,1573751.125,1430865.75,"pyridoxal phosphate containing glycine decarboxylase, putative"
4092,Tb927.7.1920:mRNA-p1,1870907,1893545,2062862.125,2853661,3535015,2664852.5,"paraflagellar rod component, putative"
4093,Tb927.7.1950:mRNA-p1;Tb927.7.1960:mRNA-p1;Tb927.7.1970:mRNA-p1;Tb927.7.1980:mRNA-p1;Tb927.7.1990:pseudogenic_transcript-p1;Tb927.7.2000:mRNA-p1,265801.4375,253445.125,270776.6563,223158.0625,204397.0781,197080.5625,"retrotransposon hot spot protein 7 (RHS7), putative"
4094,Tb927.7.2070:mRNA-p1,1462998.625,1528177,1558826,1268697.625,1339842.625,1389852,"heat shock protein DNAJ, putative"
4095,Tb927.7.2080:mRNA-p1,467515.5,451311.375,533801.9375,391044.9688,464543.3438,420048.75,cap guanylyltransferase-methyltransferase 1
4096,Tb927.7.210:mRNA-p1,509884.3125,560835,567164.875,304551,544917.875,973121.75,"Proline dehydrogenase, mitochondrial"
4097,Tb927.7.2100:mRNA-p1,2491121.25,1804049.5,1281796,2376157.75,2265522.75,1927708.625,GMP synthase [glutamine-hydrolysing]
4098,Tb927.7.2110:mRNA-p1,524640.1875,547997.4375,638805.1875,661172.875,812273.875,660283.125,kinetoplastid kinetochore protein 11
4099,Tb927.7.2120:mRNA-p1,809418.25,954117.5625,1010311.375,857246.0625,546746.8125,741538.3125,"hypothetical protein, conserved"
4100,Tb927.7.2130:mRNA-p1,259080.8906,223507.25,176152.9531,185173.5938,384975.4688,181634.25,"Uncharacterized conserved protein (DUF2036), putative"
4101,Tb927.7.2160:mRNA-p1,1818873.125,1704634,1576727.75,293009.9688,315248.5,328597.7188,"hypothetical protein, conserved"
4102,Tb927.7.2170:mRNA-p1,1161097.875,906134.25,540951.75,1514951.125,1242837.25,1197896.875,Nucleolar protein 168
4103,Tb927.7.2190:mRNA-p1,10744924,10712062,9194108,6284527.5,5703258,6017417.5,"translocon-associated protein (TRAP), alpha subunit, putative"
4104,Tb927.7.220:mRNA-p1,634427.0625,673186.3125,417570.625,504128.2188,633548.125,513850.0625,CDP-DAG synthase
4105,Tb927.7.2200:mRNA-p1,762759.0625,668443.8125,581938.25,659735.0625,828818.625,585658.6875,mitochondrial import inner membrane translocase subunit tim9
4106,Tb927.7.2240:mRNA-p1,7326980,7182186.5,7988234,6653543,7660962.5,7561817.5,"hypothetical protein, conserved"
4107,Tb927.7.2260:mRNA-p1,2171211.75,2154115.25,2019943.875,1570017,1459114.125,1492723,"SEP domain containing protein, putative"
4110,Tb927.7.230:mRNA-p1;Tb927.7.240:mRNA-p1,13642653,13863548,16733191,29000536,32511132,26900798,"40S ribosomal protein S33, putative"
4111,Tb927.7.2300:mRNA-p1,1649688,1716777,1829657.25,1624141.875,1936809.625,1477050,Nucleoporin NUP132
4112,Tb927.7.2310:mRNA-p1,354854.1875,352394.8125,351785.75,492857.6563,450105.3125,504457.625,"DNA primase small subunit, putative"
4113,Tb927.7.2320:mRNA-p1,54859.91406,43955.55859,66452.3125,88006.6875,56558.05469,79082.96875,"cyclic nucleotide-binding domain containing protein, putative"
4114,Tb927.7.2330:mRNA-p1,279319.625,280193.5625,316736.7188,216023.4063,243788.0469,238722.0938,"Protein of unknown function (DUF1663), putative"
4115,Tb927.7.2340:mRNA-p1;Tb927.7.2370:mRNA-p1,6198761,6309769,5278880.5,12165799,6735683.5,11656252,"40S ribosomal protein S15, putative"
4116,Tb927.7.2350:mRNA-p1,169953.6719,115125.5234,90449.41406,118831.7813,125562.3516,135206.0625,"hypothetical protein, conserved"
4117,Tb927.7.2360:mRNA-p1,348948.9375,444773.1563,542702.5625,544345.8125,704738.875,534988,"N-acetyltransferase, putative"
4118,Tb927.7.2380:mRNA-p1,64144.73828,111338.9375,181855.1406,188125.7344,Filtered,66911.4375,"hypothetical protein, conserved"
4119,Tb927.7.2390:mRNA-p1,411267.5938,476340.75,495058.75,434828.1875,508498.4688,448975.9063,Tripartite attachment complex protein 102
4120,Tb927.7.2400:mRNA-p1,2090355.5,2078340.25,1448577.625,1568831.625,2170035.75,1306502.25,"tyrosyl-tRNA synthetase, putative"
4121,Tb927.7.2410:mRNA-p1,474708.1563,520800.4063,470639.0313,441286.2188,466806.7813,490388.2188,"Dynamin family, putative"
4122,Tb927.7.2420:mRNA-p1,380476.9688,261376.2656,126820.8828,342640.4688,856016.3125,357152.5,"glycogen synthase kinase-3 alpha, putative"
4123,Tb927.7.2440:mRNA-p1,1621385.625,1717908,1303714.875,1214566.75,1321051.375,1349498.25,"pyrroline-5-carboxylate reductase, putative"
4124,Tb927.7.2450:mRNA-p1,294506.6563,313513.7813,342923.5938,393737.625,481085.6563,396405.9063,SUMO-interacting motif-containing protein
4125,Tb927.7.2470:mRNA-p1,199494.25,157247.7656,454161.9063,336466.4063,366777.3125,284830.625,"GTPase activating protein, putative"
4126,Tb927.7.2480:mRNA-p1,1699455.875,1842044.625,2219378,1298484.75,1725348.375,1382182.375,Parvulin 42
4127,Tb927.7.2500:mRNA-p1,4077048.75,4348124.5,4944453,4676469.5,5883630.5,4590393,proteasome regulatory ATPase subunit 1
4128,Tb927.7.2510:mRNA-p1,882332.9375,1113470.125,909639.25,618453.4375,459309.9375,419947.3125,"endoplasmatic reticulum retrieval protein, putative"
4129,Tb927.7.2520:mRNA-p1,267553.9063,147213.9375,213333.5,259482.3594,Filtered,300843.3438,"Uncharacterised protein family UPF0066, putative"
4131,Tb927.7.2540:mRNA-p1,843225.9375,883000.375,1027334.563,810683.6875,631273.0625,691386.5,"ubiquitin-protein ligase, putative"
4132,Tb927.7.2550:mRNA-p1,3966331.75,3872359.5,4231952.5,3981298.75,4186785.25,3527078,proteasome regulatory ATPase subunit 5
4133,Tb927.7.2590:mRNA-p1,312343.125,318382.125,492468,669770.6875,750147.5,400094.9375,"prefoldin, putative"
4134,Tb927.7.2610:mRNA-p1,55721.375,49896.14063,47638.82813,27466.94531,22005.66406,22746.86914,"hypothetical protein, conserved"
4135,Tb927.7.2640:mRNA-p1,597499.4375,539394.5625,645186.375,491173.875,750095.5625,479218.0625,Cytoskeleton associated protein 51
4136,Tb927.7.2650:mRNA-p1,4501344,5019003.5,5434776.5,4635927,5327379.5,5379425.5,Cytoskeleton associated protein 51V
4137,Tb927.7.2660:mRNA-p1,348194.0625,356499.8438,462599.4375,140403.8125,144248.1094,135045.1563,"zinc finger protein family member, putative"
4138,Tb927.7.2670:mRNA-p1,186469.7031,172124.3594,181530.6094,100721.9688,107823.5156,95060.83594,"zinc finger protein family member, putative"
4139,Tb927.7.270:mRNA-p1,747339.625,722830.25,872271.125,1244021.25,1309537.625,1025490,ribosome production factor 2
4140,Tb927.7.2700:mRNA-p1,916435.9375,808669.8125,791955.125,1037805.063,1164007.75,957808.375,"NADH-cytochrome b5 reductase, putative"
4141,Tb927.7.2710:mRNA-p1,560730,505815.875,539327.6875,528683.5,436592.5313,446156.3438,"NADH-cytochrome b5 reductase, putative"
4142,Tb927.7.2720:mRNA-p1,134589.0469,411369.8438,271404.7188,423964,228824.4063,128124.3594,"translation initiation factor SUI1, putative"
4143,Tb927.7.2730:mRNA-p1,160931.75,155512.2656,155627.3906,260900.5,203015.8906,255327.1875,"leucine-rich repeat protein (LRRP), putative"
4144,Tb927.7.2740:mRNA-p1,568929.125,645165.25,775529.4375,650773.5625,812996.1875,638693.875,"hypothetical protein, conserved"
4145,Tb927.7.2750:mRNA-p1,595843.625,688128.25,533165.5625,522938.5938,394834.7813,524420.375,"calcium/calmodulin-dependent protein kinase, putative"
4146,Tb927.7.2760:mRNA-p1,88367.27344,86370.60156,62467.05859,50532.78125,59635.94531,41925.28906,Mitochondrial ribosomal protein L22
4147,Tb927.7.2770:mRNA-p1,139874.1875,112560.0781,152581.7188,125969.1875,209622.3125,50275.44531,"hypothetical protein, conserved"
4148,Tb927.7.2780:mRNA-p1,699131.3125,391693.2813,455803.9375,165972.9531,198701.9063,217005.8281,"hypothetical protein, conserved"
4149,Tb927.7.2790:mRNA-p1,830934.875,902511.6875,883632.8125,1250665,1530143,1558933.75,Component of motile flagella 10
4150,Tb927.7.280:mRNA-p1,209728,192027.4375,188905.0469,288479.375,252032.5469,341724.7188,"cyclophilin-type peptidyl-prolyl cis-trans isomerase, putative"
4151,Tb927.7.2800:mRNA-p1,254434.2969,228181.3281,247106.1406,238471.3906,205174.2969,210765.8594,"Prp18 domain containing protein, putative"
4152,Tb927.7.2810:mRNA-p1,162669.0156,120481.0156,213136.6719,288823.5938,415690.7188,248549.5625,"hypothetical protein, conserved"
4153,Tb927.7.2820:mRNA-p1;Tb927.7.2830:mRNA-p1;Tb927.7.2840:mRNA-p1;Tb927.7.2850:mRNA-p1;Tb927.7.2860:mRNA-p1;Tb927.7.2870:mRNA-p1;Tb927.7.2880:mRNA-p1;Tb927.7.2890:mRNA-p1;Tb927.7.2900:mRNA-p1;Tb927.7.2910:mRNA-p1;Tb927.7.2920:mRNA-p1;Tb927.7.2930:mRNA-p1;Tb927.7.2940:mRNA-p1,131353696,129895232,127685264,143870912,174599264,149616464,"histone H2A, putative"
